linkId,refnodeid,nrefnodeid,linklength,shapepoints
781347071,32051656,850490866,122.384,41.88435:-87.65325|41.88545:-87.6533
125125501,32051037,32050983,170.798,41.89616:-87.65785|41.89622:-87.65791|41.89675:-87.65836|41.89717:-87.6587|41.89748:-87.6589
19809354,32050729,32050730,20.032,41.89733:-87.66735|41.89751:-87.66736
915778209,32051648,946650816,41.15,41.88429:-87.65559|41.88466:-87.6556
946430927,32050856,968556963,13.343,41.88896:-87.65574|41.88908:-87.65574
781347058,850490859,32051672,13.343,41.88544:-87.65447|41.88556:-87.65447
1170303127,1127037241,32050722,126.805,41.8974:-87.66853|41.89854:-87.66857
916069721,32050871,946845039,44.711,41.8925:-87.6623|41.89251:-87.66176
718210268,806642836,806642827,18.213,41.88088:-87.67057|41.88088:-87.67035
915866682,946710852,946710851,53.399,41.89298:-87.66177|41.89346:-87.66179
1175208244,1130265267,968327853,21.52,41.89442:-87.65911|41.89442:-87.65885
956165771,975950919,32038438,56.315,41.87153:-87.73716|41.87154:-87.73648
916036325,32007248,946823491,149.114,41.87792:-87.79417|41.87926:-87.79424
1157553801,32007378,1119060810,48.034,41.87623:-87.78557|41.87624:-87.78499
1170435852,1127115569,32007379,27.811,41.876:-87.78435|41.87625:-87.78436
915800409,946667036,32053405,67.951,41.85433:-87.61988|41.85435:-87.61906
723703897,32053331,810460030,59.413,41.84752:-87.61918|41.84769:-87.61986
985621539,998451379,998451374,62.014,41.84725:-87.61811|41.84745:-87.61811|41.84744:-87.61859
818221286,876298335,32041432,7.784,41.90821:-87.70692|41.90828:-87.70692
19835495,32040819,32040869,203.691,41.87495:-87.68138|41.87497:-87.67892
718214281,806645109,806645118,18.214,41.87936:-87.67614|41.87936:-87.67592
916906024,947382061,946670304,105.664,41.88088:-87.76011|41.88183:-87.76014
19812053,32008438,32008448,135.097,41.88721:-87.76673|41.88727:-87.7651
915797695,946665008,1095604614,239.229,41.88952:-87.77496|41.88953:-87.77207
1171443268,1120344910,1127714532,49.681,41.88727:-87.76454|41.88728:-87.76394
915792122,946660674,946660675,86.098,41.88777:-87.75708|41.88778:-87.75604
916036465,946823575,32038715,70.072,41.88244:-87.75024|41.88307:-87.75026
916165577,946657370,946903639,147.361,41.89826:-87.74537|41.89829:-87.74359
955324532,975424351,32038695,65.626,41.88505:-87.75525|41.88564:-87.75527
19811686,32038737,32038738,96.796,41.88866:-87.74801|41.88953:-87.74805
915797273,32038858,946664664,49.671,41.88323:-87.73801|41.88323:-87.73741
915805413,946670211,946670282,102.329,41.88094:-87.75815|41.88186:-87.75818
916036507,946823600,946823599,145.724,41.88435:-87.75338|41.88566:-87.75343
125169780,312084637,32040711,182.221,41.88022:-87.69105|41.88027:-87.68885
19808666,32041963,32042047,200.336,41.90029:-87.68693|41.90033:-87.68451
916166958,946904450,946904449,202.001,41.89715:-87.68443|41.89719:-87.68199
1168186421,1125695179,32041959,20.692,41.89665:-87.68711|41.89665:-87.68686
1168462994,32042062,1125864712,33.358,41.89086:-87.67691|41.89116:-87.67691
19810922,32008397,32008403,178.879,41.89186:-87.77216|41.89191:-87.77
19813568,32007745,32007746,33.134,41.88012:-87.77178|41.88013:-87.77138
19812807,32008306,32008303,69.548,41.88402:-87.77556|41.88403:-87.7764
1166953918,970085438,1124914029,26.687,41.84739:-87.79323|41.84763:-87.79323
125166561,32049573,32049603,226.117,41.8509:-87.64492|41.85152:-87.64495|41.85174:-87.64497|41.85202:-87.645|41.85234:-87.645|41.85266:-87.64499|41.85293:-87.64495
19816608,32007325,32007327,102.697,41.85991:-87.78009|41.85992:-87.77885
125173653,32007742,312096172,214.716,41.87764:-87.77128|41.87943:-87.77136|41.87957:-87.77136
776302511,1082662271,32007845,59.166,41.87121:-87.76004|41.87127:-87.75933
125165853,305457344,32053787,75.513,41.87579:-87.62417|41.8759:-87.62327
938201087,963063323,32053435,123.502,41.85912:-87.61675|41.85935:-87.61693|41.86008:-87.6175
19757684,32053780,32053781,137.905,41.87576:-87.62435|41.87647:-87.62437|41.877:-87.62438
776384833,847121803,32053667,26.494,41.87698:-87.62637|41.87698:-87.62605
1212413975,1152944877,1152944876,33.358,41.86675:-87.62633|41.86705:-87.62633
1169076459,32048498,1126273194,33.127,41.85774:-87.67106|41.85774:-87.67066
16900581,32051381,17152899,353.332,41.90561:-87.66119|41.90604:-87.6613|41.90635:-87.66143|41.90668:-87.66158|41.90702:-87.66181|41.90728:-87.66202|41.90755:-87.66226|41.90783:-87.66255|41.90837:-87.66316
1221976519,1159187137,1159187139,70.804,41.90304:-87.64962|41.9034:-87.64995|41.9034:-87.65022
19808945,32041334,32041335,43.879,41.89924:-87.70248|41.89925:-87.70195
721096701,32041193,808686638,44.718,41.89003:-87.70638|41.89004:-87.70598|41.89004:-87.70584
917024342,947468364,32041127,52.194,41.89369:-87.70956|41.89371:-87.70893
917024351,32041329,947468369,71.188,41.89803:-87.7019|41.89804:-87.70104
858401076,833916044,904479447,15.589,41.92574:-87.64877|41.92588:-87.64878
757128972,833918310,32056357,25.671,41.92559:-87.63942|41.9256:-87.63911
800002055,32057845,863549522,467.255,41.92805:-87.63176|41.92855:-87.63189|41.92896:-87.63195|41.92936:-87.63196|41.93018:-87.63195|41.9321:-87.63192|41.93224:-87.63191
1193307793,1141313202,1141313201,82.755,41.92958:-87.74092|41.9296:-87.73992
916874676,32039788,947361033,153.469,41.84815:-87.70639|41.84953:-87.70642
955212564,32039712,32039716,107.417,41.85167:-87.71362|41.85168:-87.71294|41.85169:-87.71264|41.85169:-87.71255|41.85173:-87.71233
1178221339,1132044907,32039856,95.453,41.85785:-87.70524|41.85822:-87.7042
915360200,946381180,946381175,16.558,41.87914:-87.77846|41.87914:-87.77826
19809348,32038897,32038914,158.147,41.89781:-87.74359|41.89785:-87.74168
722989328,32038675,809990222,34.47,41.88173:-87.75511|41.88197:-87.75511|41.88204:-87.75511
1192762936,1140971690,32038782,48.02,41.89403:-87.74879|41.89404:-87.74821
125166577,32049647,32049664,95.195,41.85549:-87.64512|41.85557:-87.64494|41.85573:-87.6446|41.85581:-87.64439|41.85584:-87.64432|41.85591:-87.64412
1193783110,1141605052,1141605053,78.622,41.92862:-87.76043|41.92864:-87.75948
19802853,32042394,32042413,204.359,41.92962:-87.75389|41.92965:-87.75142
916993462,32042412,947445419,53.399,41.92873:-87.75138|41.92921:-87.7514
19812441,32038860,32038856,178.491,41.88536:-87.73807|41.88535:-87.74007|41.88536:-87.74015|41.88538:-87.74022
19803444,32042482,32042493,201.869,41.92723:-87.74642|41.92725:-87.74398
19925328,32042041,32042043,144.882,41.89666:-87.68617|41.89669:-87.68442
19809246,32050690,32050694,99.326,41.8978:-87.67343|41.89781:-87.67223
945113322,967724637,32042043,51.15,41.89623:-87.68442|41.89669:-87.68442
916985704,32039585,947438867,150.171,41.91533:-87.72649|41.91636:-87.72653|41.91668:-87.72654
943694221,32039445,966488592,185.386,41.91978:-87.7364|41.91982:-87.73416
1121146056,946693281,32042097,44.486,41.90619:-87.6945|41.90659:-87.69451
19837457,32040500,32040508,202.939,41.85578:-87.68084|41.85581:-87.67839
1175057963,1130180246,32038235,58.847,41.85338:-87.73286|41.8534:-87.73215
19838441,32038297,32038300,203.547,41.84613:-87.72093|41.84796:-87.72099
916854570,947347006,32038323,48.051,41.85257:-87.72537|41.85258:-87.72479
916913241,947386974,946711060,123.471,41.85229:-87.71623|41.8534:-87.71627
916808062,947313028,32039620,41.15,41.9114:-87.72151|41.91177:-87.72152
945341001,32041457,967865981,58.957,41.91913:-87.71682|41.91966:-87.71684
1033445722,818313878,1034341832,15.72,41.91902:-87.72487|41.91902:-87.72468
1125334310,1097867642,946660144,15.589,41.90717:-87.7301|41.90731:-87.73011
1168061773,1125615407,32041453,38.077,41.91728:-87.7172|41.91729:-87.71674
1191949495,1140464933,969469208,31.146,41.92138:-87.73157|41.92166:-87.73156
916997101,947448608,32039449,50.045,41.91663:-87.73387|41.91708:-87.73388
940951015,32039430,964757926,63.726,41.91159:-87.73493|41.9116:-87.73416
19807458,32039416,32039417,156.892,41.90663:-87.72761|41.90804:-87.72768
915787929,946657579,946657578,43.374,41.89347:-87.68739|41.89386:-87.6874
1034001825,904170808,1034719279,15.718,41.92819:-87.65904|41.92819:-87.65885
915995440,946795347,947404661,48.818,41.91584:-87.79559|41.91584:-87.795
947907981,969501450,946647964,114.543,41.92071:-87.78414|41.92174:-87.78416
916698692,32006975,947243993,52.195,41.84879:-87.7896|41.8488:-87.79023
19817072,32007135,32007136,101.872,41.85418:-87.78116|41.85418:-87.77993
915796413,946663982,947254975,53.01,41.85015:-87.78292|41.85015:-87.78228
19812618,32051653,32051654,8.896,41.88424:-87.65442|41.88432:-87.65442
1221488796,1158881379,1083065742,44.755,41.88948:-87.65397|41.8895:-87.65343
719307132,807413964,32050709,46.354,41.89097:-87.66771|41.89097:-87.66715
858678054,32050632,904724762,29.823,41.88526:-87.66941|41.88527:-87.66905
915778210,946650816,946650817,51.176,41.88466:-87.6556|41.88512:-87.65562
1168736379,32051043,1126031827,35.934,41.89762:-87.65755|41.89783:-87.65788
19812297,32051672,32051676,96.862,41.88556:-87.65447|41.88557:-87.6533
779316031,32050664,849065455,20.032,41.88825:-87.66706|41.88843:-87.66707
124637438,32051919,32050954,3.333,41.89451:-87.65598|41.89453:-87.65601
781347855,850491314,32050807,13.343,41.88533:-87.66076|41.88545:-87.66076
806702003,868824568,32051995,48.643,41.89598:-87.655|41.89627:-87.65544
915870250,946713181,32051804,43.374,41.88639:-87.64981|41.88678:-87.64982
916089726,946857994,946858087,54.626,41.89771:-87.65592|41.89771:-87.65526
1185583436,809569035,1136561265,159.826,41.90178:-87.657|41.90218:-87.65728|41.90251:-87.65751|41.9028:-87.65776|41.90303:-87.65795
947661912,969346150,32050638,141.633,41.88327:-87.66856|41.88331:-87.66685
1168591859,1125945701,32050782,28.923,41.88632:-87.66246|41.88658:-87.66247
19813263,32051640,32051642,51.176,41.88118:-87.6547|41.88164:-87.65472
19811201,32051699,32051944,115.643,41.89008:-87.65225|41.89112:-87.65225
19811204,32051688,32051699,100.166,41.89007:-87.65346|41.89008:-87.65225
19810668,32050701,32050702,41.15,41.89238:-87.66962|41.89275:-87.66963
16900596,17152905,32050964,75.901,41.89757:-87.65948|41.89822:-87.65976
125158391,305433629,32041952,48.006,41.89574:-87.68988|41.89574:-87.6893
1164445814,1120118979,32007092,60.068,41.85008:-87.78597|41.85062:-87.78599
19813469,32038808,32038810,202.845,41.88051:-87.74527|41.88053:-87.74282
722989333,809990224,32038682,27.848,41.88276:-87.75516|41.88301:-87.75518
810658172,849150429,871462041,123.559,41.84707:-87.638|41.84719:-87.63793|41.84732:-87.63793|41.84746:-87.63793|41.84817:-87.63796
858076765,32053152,904212970,29.087,41.85286:-87.63481|41.85308:-87.635
933037940,958747011,285706410,62.208,41.85295:-87.62743|41.85298:-87.62818
1221816163,1159084563,1159084550,18.207,41.90473:-87.63881|41.90473:-87.63859
945900717,968215517,32049018,87.793,41.87431:-87.65789|41.87433:-87.65683
916084805,946854965,32048792,86.128,41.86507:-87.66742|41.86508:-87.66638
945661454,32048976,968065889,45.553,41.87316:-87.66177|41.87317:-87.66122
1088507961,32049823,1072722343,26.498,41.86819:-87.65521|41.86819:-87.65489
1168598061,1125949322,1125949323,102.686,41.8668:-87.66567|41.86681:-87.66443
1034467367,1035037438,1035037437,47.661,41.86435:-87.65132|41.86436:-87.65113|41.86452:-87.65114|41.86452:-87.65097
1047946863,1044764471,1044764470,35.561,41.86239:-87.66389|41.8624:-87.66396|41.86244:-87.66401|41.86249:-87.66403|41.86254:-87.66401|41.86258:-87.66396|41.86259:-87.66389
19806175,32052796,32052803,122.359,41.91287:-87.63934|41.91397:-87.63938
727356375,813057007,32056213,14.892,41.92184:-87.64753|41.92184:-87.64735
727357855,813057801,32056359,86.768,41.92117:-87.63641|41.92195:-87.63644
842206344,892569564,32052687,176.831,41.91226:-87.64711|41.91385:-87.64715
19803664,32056307,32056319,95.974,41.92549:-87.64392|41.92549:-87.64383|41.9255:-87.64276
916037200,32040715,946824026,198.837,41.87935:-87.68697|41.87937:-87.68702|41.87979:-87.68705|41.87978:-87.68883
19835694,32040867,32040868,86.768,41.87324:-87.67886|41.87402:-87.67889
19808091,32008187,32008189,214.684,41.90371:-87.78858|41.90564:-87.78865
19837667,32049264,32049265,25.588,41.85395:-87.64654|41.85418:-87.64653
732181844,816404411,32049575,99.391,41.84972:-87.6441|41.85009:-87.64432|41.85034:-87.64443|41.85056:-87.6445
772850075,32049154,844604404,38.003,41.84672:-87.64753|41.8469:-87.64714
721168406,805710583,808732980,10.22,41.87844:-87.66967|41.87851:-87.66959
916034804,946822539,32048926,43.398,41.86816:-87.6616|41.86855:-87.66162
1088914769,1072977925,1072977923,17.791,41.87987:-87.66406|41.88003:-87.66406
943055018,848373103,966095359,40.064,41.86031:-87.66135|41.86067:-87.66137
943055021,848564419,966095361,13.369,41.86006:-87.66872|41.86018:-87.66873
19802914,32055613,32055615,196.9,41.92889:-87.6622|41.93066:-87.66227
927353612,32055493,954615897,62.885,41.92518:-87.66695|41.92519:-87.66619
956147588,975940018,946736721,78.953,41.92402:-87.66693|41.92473:-87.66694
806975638,869004856,32051234,14.479,41.91403:-87.66775|41.91416:-87.66776
19810762,32038901,32038902,100.106,41.89233:-87.74118|41.89323:-87.74121
19812383,32038719,32038731,204.475,41.88567:-87.75282|41.88568:-87.75035
915998751,32038917,946797574,100.999,41.89791:-87.73847|41.89793:-87.73725
1121152637,946641929,32038792,46.709,41.90003:-87.75081|41.90045:-87.75082
1168053301,1125609918,1125609917,114.254,41.8806:-87.73735|41.88061:-87.73597
1192880573,1141045365,975932059,11.119,41.88516:-87.74911|41.88526:-87.74911
19803750,32012351,32012424,100.931,41.92577:-87.76849|41.92577:-87.76727
916820645,32012363,947322209,154.616,41.92939:-87.76981|41.93078:-87.76986
916994935,32012343,947446735,50.038,41.9239:-87.77208|41.92435:-87.77208
1131755515,848702093,1101929753,13.369,41.86064:-87.67338|41.86076:-87.67337
20078722,32040723,32040724,19.336,41.86478:-87.68599|41.86481:-87.68576
943203485,32048464,966187385,46.731,41.85855:-87.67601|41.85897:-87.67603
19812438,32008318,32008319,165.714,41.8856:-87.77481|41.88709:-87.77485
777804268,848148066,809930112,65.628,41.90051:-87.78507|41.90089:-87.78508|41.9011:-87.78509
19807976,32008690,32008691,202.402,41.90401:-87.7597|41.90583:-87.75974
719871557,807773271,32008613,53.399,41.92008:-87.77558|41.92056:-87.7756
915758451,946637176,946637177,171.09,41.91798:-87.77002|41.91906:-87.77007|41.91915:-87.77056|41.91916:-87.77067
1221128503,1158657346,1158657343,3.31,41.90916:-87.76641|41.90916:-87.76637
1221134356,1125687130,1158660642,17.38,41.90215:-87.76527|41.90215:-87.76506
19809721,32008382,32008386,203.487,41.8965:-87.77683|41.89833:-87.77683
915805118,946670290,946670298,58.986,41.88838:-87.7597|41.88891:-87.75973
915805700,946670696,947382061,58.792,41.88087:-87.76082|41.88088:-87.76019|41.88088:-87.76011
1150489240,1114332106,32008500,48.017,41.89847:-87.76729|41.89848:-87.76671
1193529376,32008056,1141449790,112.31,41.89316:-87.77996|41.89417:-87.77997
1193662774,1141530897,32012329,62.319,41.92871:-87.7783|41.92927:-87.77833
1156595969,1014109513,946681917,125.767,41.92733:-87.64403|41.92735:-87.64251
727454140,813121991,808925749,10.879,41.92458:-87.6328|41.92462:-87.63268
1198580388,32040781,1144481674,70.651,41.86584:-87.67624|41.86598:-87.67633|41.86615:-87.67634|41.86646:-87.67634
19809844,32038785,32038793,200.313,41.8959:-87.75068|41.89592:-87.74826
1133397492,32038733,848291029,12.231,41.88688:-87.7504|41.88699:-87.7504
1192900495,1141057098,32038691,56.734,41.88512:-87.75645|41.88563:-87.75647
926534436,954105911,32054110,53.822,41.88325:-87.63452|41.88326:-87.63387
124637456,32052058,32052089,99.346,41.89387:-87.64886|41.89387:-87.64824|41.89387:-87.64803|41.89388:-87.64766
19809784,32052490,32052513,111.272,41.89551:-87.64|41.89651:-87.64005
916927976,32052526,947396952,78.698,41.89815:-87.6372|41.89817:-87.63656|41.89818:-87.63625
926534439,32054112,954105913,35.597,41.88446:-87.6339|41.88446:-87.63347
1001186837,1009745346,32052388,45.62,41.88956:-87.63551|41.88997:-87.63553
810657988,32052139,871461962,38.916,41.88374:-87.64511|41.88376:-87.64514|41.88408:-87.64514
781347858,32054148,850491316,33.372,41.88574:-87.63246|41.88581:-87.63246|41.88604:-87.63247
858718458,904757501,904757586,42.262,41.88096:-87.62938|41.88134:-87.62939
1168693845,32054337,1126006966,100.179,41.89326:-87.62971|41.89328:-87.6285
781347849,850491311,32054212,42.254,41.88591:-87.62796|41.88629:-87.62796
732556868,32054630,816631074,193.778,41.88951:-87.61767|41.88956:-87.61533
792493852,32054680,858604070,149.053,41.895:-87.62031|41.89504:-87.61851
927363776,32054692,954622165,50.498,41.90001:-87.62416|41.90002:-87.62355
915756760,946635992,32039586,102.611,41.91382:-87.72399|41.91383:-87.72523
916799184,32012337,947307529,48.859,41.92931:-87.77467|41.92933:-87.77408
1193781305,1141603970,32012467,52.13,41.92773:-87.75938|41.92774:-87.75875
916160916,946720783,946720993,134.569,41.90318:-87.72329|41.90439:-87.72332
916031681,32041383,946820570,60.571,41.90457:-87.71601|41.90504:-87.71638
19806840,32039384,32039386,84.413,41.90978:-87.73488|41.90979:-87.73386
721539895,808975028,32039399,48.014,41.90267:-87.72694|41.90268:-87.72752
781358760,818313864,850497274,12.41,41.92083:-87.72581|41.92083:-87.72566
915756076,946635570,946635571,7.784,41.9123:-87.71662|41.91237:-87.71662
1191303019,32039459,1140068129,68.986,41.91164:-87.73126|41.91226:-87.73129
956114317,946667505,975921258,74.519,41.90867:-87.73137|41.90934:-87.73139
1221513372,1158896484,954614739,16.679,41.9103:-87.72587|41.91045:-87.72587
19805561,32039448,32039449,99.331,41.91706:-87.73508|41.91706:-87.73461|41.91708:-87.73388
915758268,946637057,946637056,92.295,41.91597:-87.71736|41.9168:-87.71737
915791804,946660415,32039588,50.477,41.91174:-87.72455|41.91174:-87.72394
915868806,946712222,946712221,143.48,41.91534:-87.73322|41.91663:-87.73326
940941377,964751963,32043032,44.509,41.92229:-87.72301|41.92269:-87.72303
940951023,32039417,964757930,150.15,41.90804:-87.72768|41.90939:-87.72772
1168117266,807762718,1125652232,36.328,41.91019:-87.73659|41.91034:-87.73698
915761798,946637025,1095546853,52.967,41.9159:-87.71981|41.91591:-87.71917
1220685451,1158368868,1158367581,18.222,41.85054:-87.74402|41.85054:-87.7438
915865808,946710288,32049197,34.48,41.85423:-87.65307|41.85454:-87.65308
1169144293,1126314882,32048509,112.655,41.85777:-87.66819|41.85779:-87.66683
915757745,32038094,946636698,53.399,41.87049:-87.74246|41.87097:-87.74248
1169092336,1126282887,32042254,38.086,41.90313:-87.68016|41.90314:-87.6797
1169141600,32042267,1126313294,37.815,41.906:-87.67732|41.90634:-87.67733
1193176745,1141229929,32042209,62.275,41.92023:-87.69136|41.92079:-87.69137
